"ID_ejemplo","ID_area","ID_competencia","Idioma","Texto","Tipo"
73,2,3,"Español","Es consciente del papel de los medios de comunicación tradicionales (por ejemplo, periódicos, televisión) y de los nuevos (por ejemplo, redes sociales, Internet) en las sociedades democráticas.","Conocimiento"
73,2,3,"Inglés","Aware of the role of traditional (e.g. newspapers, television) and new forms of media (e.g. social media, the internet) in democratic societies.","Knowledge"
74,2,3,"Español","Sabe cómo adquirir certificados de una autoridad de certificación (AC) a efectos de una identificación electrónica segura.","Habilidades"
74,2,3,"Inglés","Knows how to acquire certificates from a certification authority (CA) for the purpose of a secure electronic identification.","Skills"
75,2,3,"Español","Sabe cómo controlar el gasto público de la administración local y nacional (por ejemplo, a través de datos abiertos en la página web de la administración y en portales de datos abiertos).","Habilidades"
75,2,3,"Inglés","Knows how to monitor public spending of local and national government (e.g. through open data on the government’s website and open data portals).","Skills"
76,2,3,"Español","Sabe identificar las áreas en las que la IA puede aportar beneficios a diversos aspectos de la vida cotidiana. Por ejemplo, en el ámbito de la salud, la IA podría contribuir al diagnóstico precoz, mientras que en la agricultura podría utilizarse para detectar infestaciones de plagas.","Habilidades"
76,2,3,"Inglés","Knows how to identify areas where AI can bring benefits to various aspects of everyday life. For example, in healthcare, AI might contribute to early diagnosis, while in agriculture, it might be used to detect pest infestations.","Skills"
77,2,3,"Español","Sabe cómo comprometerse con otros a través de las tecnologías digitales para el desarrollo sostenible de la sociedad (por ejemplo, crear oportunidades de acción conjunta entre comunidades, sectores y regiones con diferentes intereses en los desafíos de la sostenibilidad) con una conciencia del potencial de la tecnología tanto para la inclusión/participación como para la exclusión.","Habilidades"
77,2,3,"Inglés","Knows how to engage with others through digital technologies for the sustainable development of society (e.g. create opportunities for joint action across communities, sectors and regions with different interests in sustainability challenges) with an awareness of technology´s potential for both inclusion/participation and exclusion.","Skills"
78,2,3,"Español","Se abre a cambiar las propias rutinas administrativas y adoptar procedimientos digitales cuando se trata de la administración y los servicios públicos.","Actitudes"
78,2,3,"Inglés","Open to change one’s own administrative routines and adopt digital procedures when dealing with government and public services.","Attitudes"
79,2,3,"Español","Estar dispuesto a contemplar cuestiones éticas relacionadas con los sistemas de IA (por ejemplo, en qué contextos, como, por ejemplo, en la condena de delincuentes, no deberían utilizarse las recomendaciones de la IA sin intervención humana)","Actitudes"
79,2,3,"Inglés","Readiness to contemplate ethical questions related to AI systems (e.g. in which contexts, such as sentencing criminals, should AI recommendations not be used without human intervention)?","Attitudes"
80,2,3,"Español","Considera que las actitudes responsables y constructivas en Internet son la base de los derechos humanos, junto con valores como el respeto a la dignidad humana, la libertad, la democracia y la igualdad.","Actitudes"
80,2,3,"Inglés","Considers responsible and constructive attitudes on the internet as they are the foundation for human rights, together with values such as respect for human dignity, freedom, democracy and equality.","Attitudes"
81,2,3,"Español","Es proactivo en el uso de Internet y de las tecnologías digitales para buscar oportunidades de participación constructiva en la toma de decisiones democráticas y en las actividades cívicas (por ejemplo, participando en consultas organizadas por el municipio, los responsables políticos o las ONG; firmando una petición a través de una plataforma digital).","Actitudes"
81,2,3,"Inglés","Proactive about using the internet and digital technologies to seek opportunities for constructive participation in democratic decision-making and civic activities (e.g. by participating in consultations organised by municipality, policy-makers, NGOs; signing a petition using a digital platform).","Attitudes"
82,2,4,"Español","Es consciente de las ventajas de utilizar herramientas y tecnologías digitales para los procesos de colaboración a distancia (por ejemplo, reducción del tiempo de desplazamiento, unir competencias especializadas independientemente de la ubicación).","Conocimiento"
82,2,4,"Inglés","Aware of the advantages of using digital tools and technologies for remote collaborative processes (e.g. reduced commuting time, join specialised skills together regardless of location).","Knowledge"
83,2,4,"Español","Comprende que, para cocrear contenidos digitales con otras personas, es importante contar con buenas habilidades sociales (por ejemplo, comunicación clara, capacidad de aclarar malentendidos) para compensar las limitaciones de la comunicación en línea.","Conocimiento"
83,2,4,"Inglés","Understands that in order to co-create digital content with other people, good social skills (e.g. clear communication, ability to clarify misunderstandings) are important to compensate for the limitations of online communication .","Knowledge"
84,2,4,"Español","Sabe utilizar herramientas digitales en un contexto de colaboración para planificar y compartir tareas y responsabilidades dentro de un grupo de amigos, una familia o un equipo deportivo o de trabajo (por ejemplo, agenda digital, planificadores de viajes y actividades de ocio).","Habilidades"
84,2,4,"Inglés","Knows how to use digital tools in a collaborative context to plan and share tasks and responsibilities within a group of friends, a family or a sport or work team (e.g. digital calendar, planners for trips and leisure activities).","Skills"
85,2,4,"Español","Sabe utilizar las herramientas digitales para facilitar y mejorar los procesos de colaboración, por ejemplo, mediante tableros visuales compartidos y lienzos digitales (por ejemplo, Mural, Miro, Padlet).","Habilidades"
85,2,4,"Inglés","Knows how to use digital tools to facilitate and improve collaborative processes, for example through shared visual boards and digital canvases (e.g. Mural, Miro, Padlet).","Skills"
86,2,4,"Español","Sabe cómo participar en colaboración en un wiki (por ejemplo, negociar la apertura de una nueva entrada sobre un tema que falta en la Wikipedia para aumentar el conocimiento público).","Habilidades"
86,2,4,"Inglés","Knows how to engage collaboratively in a wiki (e.g. negotiate opening a new entry on a subject that is missing from Wikipedia to increase public knowledge).","Skills"
87,2,4,"Español","Sabe utilizar herramientas y tecnologías digitales en un contexto de teletrabajo para la generación de ideas y la cocreación de contenidos digitales (por ejemplo, mapas mentales y pizarras blancas compartidas, herramientas de votación).","Habilidades"
87,2,4,"Inglés","Knows how to use digital tools and technologies in a remote working context for idea generation and co-creation of digital content (e.g. shared mind maps and whiteboards, polling tools).","Skills"
88,2,4,"Español","Sabe evaluar las ventajas e inconvenientes de las aplicaciones digitales para hacer efectiva la colaboración (por ejemplo, el uso de espacios en línea para la cocreación, herramientas de gestión de proyectos compartidos).","Habilidades"
88,2,4,"Inglés","Knows how to evaluate the advantages and disadvantages of digital applications for making collaboration effective (e.g. the use of online spaces for co-creation, shared project management tools).","Skills"
89,2,4,"Español","Anima a todos a expresar sus propias opiniones de forma constructiva al colaborar en entornos digitales.","Actitudes"
89,2,4,"Inglés","Encourages everyone to express their own opinions constructively when collaborating in digital environments.","Attitudes"
90,2,4,"Español","Actúa con confianza para lograr los objetivos del grupo cuando participa en la coconstrucción de recursos o conocimientos.","Actitudes"
90,2,4,"Inglés","Acts in trustworthy ways to achieve group goals when engaging in co-construction of resources or knowledge.","Attitudes"
91,2,4,"Español","Tiende al uso de herramientas digitales adecuadas para fomentar la colaboración entre los miembros de un equipo y, al mismo tiempo, garantizar la accesibilidad digital.","Actitudes"
91,2,4,"Inglés","Inclined to use appropriate digital tools for fostering collaboration between the members of a team while, at the same time, ensuring digital accessibility.","Attitudes"
92,2,5,"Español","Conoce el significado de los mensajes no verbales (por ejemplo, caritas sonrientes, emoticonos) que se utilizan en los entornos digitales (por ejemplo, redes sociales, mensajería instantánea) y saber que su uso puede variar culturalmente entre países y comunidades.","Conocimiento"
92,2,5,"Inglés","Aware of the meaning of non-verbal messages (e.g. smiley faces, emojis) used in digital environments (e.g. social media, instant messaging) and knowing that their use can culturally differ between countries and communities.","Knowledge"
93,2,5,"Español","Es consciente de la existencia de algunas normas esperadas sobre el propio comportamiento cuando se utilizan las tecnologías digitales (por ejemplo, utilizar auriculares de audio en lugar de altavoces cuando se atienden llamadas en lugares públicos o se escucha música).","Conocimiento"
93,2,5,"Inglés","Aware of the existence of some expected rules about one’s behaviour when using digital technologies (e.g. using audio headsets instead of loudspeakers when taking calls in public places or listening to music).","Knowledge"
94,2,5,"Español","Comprende que los comportamientos inadecuados en entornos digitales (por ejemplo, la embriaguez, el exceso de intimidad y otros comportamientos sexualmente explícitos) pueden perjudicar a largo plazo los aspectos sociales y personales de la vida.","Conocimiento"
94,2,5,"Inglés","Understands that inappropriate behaviours in digital environments (e.g. drunken, being overly intimate and other sexually explicit behaviour) can damage social and personal aspects of lives over a long term.","Knowledge"
95,2,5,"Español","Es consciente de que la adaptación del propio comportamiento en los entornos digitales depende de la relación con otros participantes (por ejemplo, amigos, compañeros de trabajo, directivos) y de la finalidad de la comunicación (por ejemplo, instruir, informar, persuadir, ordenar, entretener, indagar, socializar).","Conocimiento"
95,2,5,"Inglés","Aware that adapting one’s behaviour in digital environments depends on one’s relationship with other participants (e.g. friends, co-workers, managers) and the purpose in which the communication takes place (e.g. to instruct, inform, persuade, order, entertain, inquire, socialise).","Knowledge"
96,2,5,"Español","Es consciente de los requisitos de accesibilidad cuando se comunica en entornos digitales, de modo que la comunicación sea inclusiva y accesible para todos las personas (por ejemplo, para las personas con discapacidad, las personas mayores, las personas con bajo nivel de alfabetización, los hablantes de otro idioma).","Conocimiento"
96,2,5,"Inglés","Aware of accessibility requirements when communicating in digital environments so that communication is inclusive and accessible for all users (e.g. for people with disabilities, older people, those with low literacy, speakers of another language).","Knowledge"
97,2,5,"Español","Sabe cómo dejar de recibir mensajes o correos electrónicos molestos no deseados.","Habilidades"
97,2,5,"Inglés","Knows how to stop receiving unwanted disturbing messages or emails.","Skills"
98,2,5,"Español","Es capaz de gestionar los propios sentimientos cuando se habla con otras personas en Internet.","Habilidades"
98,2,5,"Inglés","Able to manage one’s feelings when talking with other people on the internet.","Skills"
99,2,5,"Español","Sabe reconocer los mensajes o actividades hostiles o despectivas en línea que atacan a determinadas personas o grupos de personas (por ejemplo, la incitación al odio).","Habilidades"
99,2,5,"Inglés","Knows how to recognise hostile or derogatory messages or activities online that attack certain individuals or groups of individuals (e.g. hate speech).","Skills"
100,2,5,"Español","Puede gestionar interacciones y conversaciones en diferentes contextos socioculturales y situaciones específicas del ámbito.","Habilidades"
100,2,5,"Inglés","Can manage interactions and conversations in different socio-cultural contexts and domain-specific situations.","Skills"
101,2,5,"Español","Cree que es necesario definir y compartir las normas dentro de las comunidades digitales (por ejemplo, explicar los códigos de conducta para crear, compartir o publicar contenidos).","Actitudes"
101,2,5,"Inglés","Believes that it is necessary to define and share rules within digital communities (e.g. explain codes of conduct for creating, sharing or posting content).","Attitudes"
102,2,5,"Español","Tiende a adoptar una perspectiva empática en la comunicación (por ejemplo, ser sensible a las emociones y experiencias de otra persona, negociar los desacuerdos para construir y mantener relaciones justas y respetuosas).","Actitudes"
102,2,5,"Inglés","Inclined to adopt an empathic perspective in communication (e.g. being responsive to another person’s emotions and experiences, negotiating disagreements to build and sustain fair and respectful relationships).","Attitudes"
103,2,5,"Español","Es abierto y respetuoso con los puntos de vista de las personas en Internet con diferentes afiliaciones culturales, orígenes, creencias, valores, opiniones o circunstancias personales; abierto a las perspectivas de los demás, aunque difieran de las propias.","Actitudes"
103,2,5,"Inglés","Open to and respectful of the views of people on the internet with different cultural affiliations, backgrounds, beliefs, values, opinions or personal circumstances; open to the perspectives of others even if they differ from one’s own.","Attitudes"
104,2,6,"Español","Es consciente de que la identidad digital se refiere a 1) el método de autenticación de un usuario en un sitio web o un servicio en línea, y también a 2) un conjunto de datos que identifican a una persona mediante el seguimiento de sus actividades, acciones y contribuciones digitales en Internet o en dispositivos digitales (por ejemplo, páginas visitadas, historial de compras), datos personales (por ejemplo, nombre, nombre de usuario, datos de perfil como edad, sexo, aficiones) y datos de contexto (por ejemplo, ubicación geográfica).","Conocimiento"
104,2,6,"Inglés","Aware that digital identity refers to (1) the method of authenticating a user on a website or an online service, and also to (2) a set of data identifying a user by means of tracing their digital activities, actions and contributions on the internet or digital devices (e.g. pages viewed, purchase history), personal data (e.g. name, username, profile data such as age, gender, hobbies) and context data (e.g. geographical location).","Knowledge"
105,2,6,"Español","Es consciente de que los sistemas de IA recogen y procesan múltiples tipos de datos del usuario (por ejemplo, datos personales, datos de comportamiento y datos contextuales) para crear perfiles de usuario que luego se utilizan, por ejemplo, para predecir lo que la persona podría querer ver o hacer a continuación (por ejemplo, ofrecer anuncios, recomendaciones, servicios).","Conocimiento"
105,2,6,"Inglés","Aware that AI systems collect and process multiple types of user data (e.g. personal data, behavioural data and contextual data) to create user profiles which are then used, for example, to predict what the user might want to see or do next (e.g. offer advertisements, recommendations, services).","Knowledge"
106,2,6,"Español","Saber que en la UE se tiene derecho a solicitar a los administradores de un sitio web o de un motor de búsqueda que accedan a los datos personales que se tienen sobre usted (derecho de acceso), que los actualicen o corrijan (derecho de rectificación) o que los eliminen (derecho de supresión, también conocido como derecho al olvido).","Conocimiento"
106,2,6,"Inglés","Knows that in the EU, one has the right to ask a website’s or search engine’s administrators to access personal data held about you (right of access), to update or correct them (right of rectification), or remove them (right of erasure, also known as the Right To Be Forgotten).","Knowledge"
107,2,6,"Español","Saber que hay formas de limitar y gestionar el seguimiento de sus actividades en Internet, como las funciones de software (por ejemplo, navegación privada, eliminación de cookies) y las herramientas y funciones de productos/servicios que mejoran la privacidad (por ejemplo, consentimiento personalizado para las cookies, exclusión de anuncios personalizados).","Conocimiento"
107,2,6,"Inglés","Aware that there are ways to limit and manage the tracking of one’s activities on the internet, such as software features (e.g. private browsing, deletion of cookies) and privacy-enhancing tools and product/service features (e.g. custom consent for cookies, opting out of personalised ads).","Knowledge"
108,2,6,"Español","Sabe crear y gestionar perfiles en entornos digitales con fines personales (por ejemplo, participación ciudadana, comercio electrónico, uso de redes sociales) y profesionales (por ejemplo, crear un perfil en una plataforma de empleo en línea).","Habilidades"
108,2,6,"Inglés","Knows how to create and manage profiles in digital environments for personal purposes (e.g. civic participation, e-commerce, social media use) and professional purposes (e.g. create a profile on an online employment platform).","Skills"
109,2,6,"Español","Sabe cómo adoptar prácticas de información y comunicación para construir una identidad positiva en línea (por ejemplo, adoptando comportamientos saludables, seguros y éticos, como evitar los estereotipos y el consumismo).","Habilidades"
109,2,6,"Inglés","Knows how to adopt information and communication practices in order to build a positive online identity (e.g. by adopting healthy, safe and ethical behaviours, such as avoiding stereotypes and consumerism).","Skills"
110,2,6,"Español","Es capaz de realizar una búsqueda de nombres individuales o familiares para inspeccionar la propia huella digital en entornos en línea (por ejemplo, para detectar cualquier publicación o imagen potencialmente problemática, para ejercer sus derechos legales).","Habilidades"
110,2,6,"Inglés","Able to conduct an individual or family name search in order to inspect one’s own digital footprint in online environments (e.g. to detect any potentially troubling posts or images, to exercise one’s legal rights).","Skills"
111,2,6,"Español","Puede verificar y modificar qué tipo de metadatos (por ejemplo, ubicación, hora) se incluyen en las imágenes que se comparten para proteger la privacidad.","Habilidades"
111,2,6,"Inglés","Able to verify and modify what type of metadata (e.g. location, time) is included in pictures being shared in order to protect privacy.","Skills"
112,2,6,"Español","Sabe qué estrategias emplear para controlar, gestionar o eliminar los datos que recogen o recopilan los sistemas en línea (por ejemplo, hacer un seguimiento de los servicios utilizados, hacer una lista de las cuentas en línea, eliminar las cuentas que no se utilizan).","Habilidades"
112,2,6,"Inglés","Knows what strategies to use in order to control, manage or delete data that is collected/curated by online systems (e.g. keeping track of services used, listing online accounts, deleting accounts that are not in use).","Skills"
113,2,6,"Español","Sabe cómo modificar las configuraciones personales (por ejemplo, en las aplicaciones, los programas informáticos o las plataformas digitales) para permitir, impedir o moderar el seguimiento, la recopilación o el análisis de datos por parte del sistema de IA (por ejemplo, no permitir que el teléfono móvil rastree la ubicación del usuario).","Habilidades"
113,2,6,"Inglés","Knows how to modify user configurations (e.g. in apps, software, digital platforms) to enable, prevent or moderate the AI system tracking, collecting or analysing data (e.g. not allowing the mobile phone to track the user’s location).","Skills"
114,2,6,"Español","Considera las ventajas (por ejemplo, un proceso de autenticación rápido, las preferencias personales) y los riesgos (por ejemplo, el robo de identidades, la explotación de datos personales por parte de terceros) al gestionar una o varias identidades digitales en sistemas, aplicaciones y servicios digitales.","Actitudes"
114,2,6,"Inglés","Considers the benefits (e.g. fast authentication process, user preferences) and risks (e.g. having identities stolen, personal data exploited by third parties) when managing one or multiple digital identities across digital systems, apps and services.","Attitudes"
115,2,6,"Español","Tiende a comprobar y seleccionar las cookies del sitio web que se van a instalar (por ejemplo, aceptando solo las cookies técnicas) cuando el sitio web ofrece a las personas esta opción.","Actitudes"
115,2,6,"Inglés","Inclined to check and select website cookies to be installed (e.g. accepting only technical cookies) when the website provides users with this option.","Attitudes"
116,2,6,"Español","Cuida la privacidad de la información personal propia y ajena (por ejemplo, vacaciones o fotos de cumpleaños; comentarios religiosos o políticos).","Actitudes"
116,2,6,"Inglés","Careful about t keeping one’s own and others’ personal information private (e.g. vacations or birthday photos; religious or political comments).","Attitudes"
117,2,6,"Español","Identifica las implicaciones positivas y negativas del uso de todos los datos (recopilación, codificación y procesamiento), pero especialmente de los datos personales, por parte de las tecnologías digitales impulsadas por la IA, como las aplicaciones y los servicios en línea.","Actitudes"
117,2,6,"Inglés","Identifies both the positive and negative implications of the use of all data (collection, encoding and processing), but especially personal data, by AI-driven digital technologies such as apps and online services.","Attitudes"
118,3,1,"Español","Sabe que los contenidos digitales existen en forma digital y que hay muchos tipos diferentes de contenidos digitales (por ejemplo, audio, imagen, texto, vídeo, aplicaciones) que se almacenan en varios formatos de archivos digitales.","Conocimiento"
118,3,1,"Inglés","Knows that digital content exists in a digital form and that there are many different types of digital content (e.g. audio, image, text, video, applications) that are stored in various digital file formats.","Knowledge"
119,3,1,"Español","Sabe que los sistemas de IA pueden utilizarse para crear automáticamente contenidos digitales (por ejemplo, textos, noticias, ensayos, tuits, música, imágenes) utilizando como fuente los contenidos digitales existentes. Estos contenidos pueden ser difíciles de distinguir de las creaciones humanas.","Conocimiento"
119,3,1,"Inglés","Knows that AI systems can be used to automatically create digital content (e.g. texts, news, essays, tweets, music, images) using existing digital content as its source. Such content may be difficult to distinguish from human creations.","Knowledge"
120,3,1,"Español","Es consciente de que la “accesibilidad digital “ significa garantizar que todo el mundo, incluidas las personas con discapacidad, pueda utilizar y navegar por Internet. La accesibilidad digital incluye sitios web accesibles, archivos y documentos digitales y otras aplicaciones basadas en la web (por ejemplo, para la banca en línea, el acceso a los servicios públicos y los servicios de mensajería y videollamada).","Conocimiento"
120,3,1,"Inglés","Aware that “digital accessibility” means ensuring that everyone, including people with disabilities, can use and navigate the internet. Digital accessibility includes accessible websites, digital files and documents, and other web-based applications (e.g. for online banking, accessing public services, and messaging and video-calling services).","Knowledge"
121,3,1,"Español","Es consciente de que la realidad virtual (RV) y la realidad aumentada (RA) permiten nuevas formas de explorar entornos simulados e interacciones dentro del mundo digital y físico.","Conocimiento"
121,3,1,"Inglés","Aware that virtual reality (VR) and augmented reality (AR) allow new ways to explore simulated environments and interactions within the digital and physical worlds.","Knowledge"
122,3,1,"Español","Puede utilizar herramientas y técnicas para crear contenidos digitales accesibles (por ejemplo, añadir texto ALT a imágenes, cuadros y gráficos; crear una estructura de documento adecuada y bien etiquetada; utilizar fuentes, colores y enlaces accesibles) siguiendo las normas y directrices oficiales (por ejemplo, WCAG 2.1 y EN 301 549).","Habilidades"
122,3,1,"Inglés","Can use tools and techniques to create accessible digital content (e.g. add ALT text to images, tables and graphs; create a proper and well-labelled document structure; use accessible fonts, colours, links) following official standards and guidelines (e.g. WCAG 2.1 and EN 301 549).","Skills"
123,3,1,"Español","Sabe seleccionar el formato adecuado para los contenidos digitales en función de su finalidad (por ejemplo, guardar un documento en un formato editable frente a uno que no se pueda modificar pero que se pueda imprimir fácilmente).","Habilidades"
123,3,1,"Inglés","Knows how to select the appropriate format for digital content according to its purpose (e.g. saving a document in an editable format vs one that cannot be modified but is easily printed).","Skills"
124,3,1,"Español","Sabe crear contenidos digitales para apoyar sus propias ideas y opiniones (por ejemplo, para producir representaciones de datos como visualizaciones interactivas utilizando conjuntos de datos básicos como los datos gubernamentales abiertos).","Habilidades"
124,3,1,"Inglés","Knows how to create digital content to support one’s own ideas and opinions (e.g. to produce data representations such as interactive visualisations using basic datasets such as open government data).","Skills"
125,3,1,"Español","Sabe crear contenidos digitales en plataformas abiertas (por ejemplo, crear y modificar textos en un entorno wiki).","Habilidades"
125,3,1,"Inglés","Knows how to create digital content on open platforms (e.g. create and modify text in a wiki environment).","Skills"
126,3,1,"Español","Sabe cómo utilizar el Internet de las cosas (IdC) y los dispositivos móviles para crear contenidos digitales (por ejemplo, utilizar cámaras y micrófonos integrados para producir fotos o vídeos).","Habilidades"
126,3,1,"Inglés","Knows how to use Internet of Things (IoT) and mobile devices to create digital content (e.g. use embedded cameras and microphones to produce photos or videos).","Skills"
127,3,1,"Español","Tiende a combinar de varios tipos de contenidos y datos digitales para expresar mejor hechos u opiniones para uso personal y profesional.","Actitudes"
127,3,1,"Inglés","Inclined to combine various types of digital content and data to better express facts or opinions for personal and professional use.","Attitudes"
128,3,1,"Español","Ser abre a explorar vías alternativas para encontrar soluciones para producir contenidos digitales.","Actitudes"
128,3,1,"Inglés","Open to explore alternative pathways to find solutions to produce digital content.","Attitudes"
129,3,1,"Español","Tiende a seguir las normas y directrices oficiales (por ejemplo, WCAG 2.1 y EN 301 549) para comprobar la accesibilidad de un sitio web, archivos digitales, documentos, correos electrónicos u otras aplicaciones basadas en la web que haya creado.","Actitudes"
129,3,1,"Inglés","Inclined to follow official standards and guidelines (e.g. WCAG 2.1 and EN 301 549) to test the accessibility of a website, digital files, documents, e-mails or other web-based applications that one has created.","Attitudes"
130,3,2,"Español","Es consciente de que es posible integrar estructuras de hardware (por ejemplo, sensores, cables, motores) y software para desarrollar robots programables y otros artefactos no digitales (por ejemplo, Lego Mindstorms, Micro:bit, Raspberry Pi, EV3, Arduino, ROS).","Conocimiento"
130,3,2,"Inglés","Aware that it is possible to integrate hardware (e.g. sensors, cables, motors) and software structures to develop programmable robots and other non-digital artefacts (e.g. Lego Mindstorms, Micro:bit, Raspberry Pi, EV3, Arduino, ROS).","Knowledge"
131,3,2,"Español","Puede crear infografías y carteles que combinen información, contenidos estadísticos y visuales utilizando las aplicaciones o el software disponibles.","Habilidades"
131,3,2,"Inglés","Can create infographics and posters combining information, statistical content and visuals using available apps or software.","Skills"
132,3,2,"Español","Sabe utilizar herramientas y aplicaciones (por ejemplo, complementos, plug-ins, extensiones) para mejorar la accesibilidad digital de los contenidos digitales (por ejemplo, añadir subtítulos en reproductores de vídeo a una presentación grabada).","Habilidades"
132,3,2,"Inglés","Knows how to use tools and applications (e.g. add-ons, plug-ins, extensions) to enhance digital accessibility of digital content (e.g. adding captions in video players to a recorded presentation).","Skills"
133,3,2,"Español","Sabe cómo integrar las tecnologías digitales, el hardware y los datos de los sensores para crearun nuevo artefacto (digital o no digital) (por ejemplo, actividades de makerspace y fabricación digital).","Habilidades"
133,3,2,"Inglés","Knows how to integrate digital technologies, hardware and sensor data to create a new (digital or non-digital) artefact (e.g. makerspace and digital fabrication activities).","Skills"
134,3,2,"Español","Sabe cómo incorporar contenidos digitales editados/manipulados por la IA en su propio trabajo (por ejemplo, incorporar melodías generadas por la IA en su propia composición musical). Este uso de la IA puede ser controvertido, ya que plantea cuestiones sobre el papel de la IA en las obras de arte y, por ejemplo, a quién debe atribuirse el mérito.","Habilidades"
134,3,2,"Inglés","Knows how to incorporate AI edited/manipulated digital content in one’s own work (e.g. incorporate AI generated melodies in one’s own musical composition). This use of AI can be controversial as it raises questions about the role of AI in artworks, and for example, who should be credited.","Skills"
135,3,2,"Español","Se abre a crear algo nuevo a partir de un contenido digital existente utilizando procesos de diseño iterativos (por ejemplo, crear, probar, analizar y refinar ideas).","Actitudes"
135,3,2,"Inglés","Open to creating something new from existing digital content using iterative design processes ( e.g. create, test, analyse and refine ideas).","Attitudes"
136,3,2,"Español","Tiende a ayudar a los demás a mejorar sus contenidos digitales (por ejemplo, proporcionando comentarios útiles).","Actitudes"
136,3,2,"Inglés","Inclined to help others to improve their digital content (e.g. through providing useful feedback).","Attitudes"
137,3,2,"Español","Tiende a utilizar las herramientas disponibles para verificar si las imágenes o los vídeos han sido modificados (por ejemplo, mediante técnicas de falsificación profunda).","Actitudes"
137,3,2,"Inglés","Inclined to use available tools to verify whether images or videos have been modified (e.g. by deep-fake techniques).","Attitudes"
138,3,3,"Español","Sabe que los contenidos, bienes y servicios digitales pueden estar protegidos por derechos de propiedad intelectual (por ejemplo, derechos de autor, marcas, diseños, patentes).","Conocimiento"
138,3,3,"Inglés","Knows that digital content, goods and services might be protected under intellectual property (IP) rights (e.g. copyright, trademarks, designs, patents).","Knowledge"
139,3,3,"Español","Es consciente de que la creación de contenidos digitales (por ejemplo, imágenes, textos, música), cuando es original, se considera protegida por los derechos de autor desde que existe (protección automática).","Conocimiento"
139,3,3,"Inglés","Aware that the creation of digital content (e.g. pictures, texts, music) when original is considered protected by copyright as soon as it exists (automatic protection).","Knowledge"
140,3,3,"Español","Es consciente de que existen ciertas excepciones a los derechos de autor (por ejemplo, el uso con fines de ilustración para la enseñanza, para la caricatura, la parodia, el pastiche, para la cita, los usos privados).","Conocimiento"
140,3,3,"Inglés","Aware that certain copyright exceptions exist (e.g. use for the purpose of illustration for teaching, for caricature, parody, pastiche, for quotation, private uses).","Knowledge"
141,3,3,"Español","Conoce los diferentes modelos de licencias de software (por ejemplo, software propietario, libre y de código abierto) y que algunos tipos de licencias deben renovarse una vez que expira el periodo de licencia.","Conocimiento"
141,3,3,"Inglés","Knows different models of licensing software (e.g. proprietary, free and open-source software) and that some types of licences need to be renewed once the licence period expires.","Knowledge"
142,3,3,"Español","Es consciente de las limitaciones legales del uso y el intercambio de contenidos digitales (por ejemplo, música, películas, libros) y las posibles consecuencias de las acciones ilegales (por ejemplo, compartir con otros contenidos protegidos por derechos de autor puede dar lugar a sanciones legales).","Conocimiento"
142,3,3,"Inglés","Aware of the legal limitations of using and sharing digital content (e.g. music, movies, books) and the possible consequences of illegal actions (e.g. sharing copyrighted content with others can give rise to legal sanctions).","Knowledge"
143,3,3,"Español","Es consciente de que existen mecanismos y métodos para bloquear o limitar el acceso a los contenidos digitales (por ejemplo, contraseñas, geobloqueo, medidas técnicas de protección, TPM).","Conocimiento"
143,3,3,"Inglés","Aware that mechanisms and methods to block or limit access to digital content exist (e.g. passwords, geo-blocking, Technical Protection Measures, TPM).","Knowledge"
144,3,3,"Español","Es capaz de identificar y seleccionar contenidos digitales para descargarlos o cargarlos legalmente (por ejemplo, bases de datos y herramientas de dominio público, licencias abiertas).","Habilidades"
144,3,3,"Inglés","Able to identify and select digital content for downloading or uploading legally (e.g. public domain databases and tools, open licences).","Skills"
145,3,3,"Español","Sabe cómo utilizar y compartir los contenidos digitales de forma legal (por ejemplo, comprueba las condiciones y los regímenes de licencia disponibles, como los distintos tipos de Creative Commons y sabe cómo evaluar si se aplican las limitaciones y las excepciones a los derechos de autor.","Habilidades"
145,3,3,"Inglés","Knows how to use and share digital content legally (e.g. checks the terms and conditions and licensing schemes available, such as the various types of Creative Commons) and knows how to assess whether limitations and copyright exceptions apply.","Skills"
146,3,3,"Español","Es capaz de identificar cuándo los usos de los contenidos digitales protegidos por los derechos de autor entran en el ámbito de una excepción de los derechos de autor, de modo que no es necesario el consentimiento previo (por ejemplo, profesores o profesoras y estudiantes en la UE pueden utilizar contenidos protegidos por derechos de autor con fines ilustrativos para la enseñanza).","Habilidades"
146,3,3,"Inglés","Able to identify when uses of copyright-protected digital content fall under the scope of a copyright exception so that no prior consent is needed (e.g. teachers and students in the EU can use copyright protected content for the purpose of illustration for teaching).","Skills"
147,3,3,"Español","Es capaz de comprobar y comprender el derecho de uso y/o reutilización de los contenidos digitales creados por terceros (por ejemplo, conoce los sistemas de licencias colectivas y se pone en contacto con las organizaciones de gestión colectiva pertinentes, comprende las distintas licencias Creative Commons).","Habilidades"
147,3,3,"Inglés","Able to check and understand the right to use and/or re-use digital content created by a third party (e.g. knows about collective licencing schemes and contacts the relevant collective management organisations , understands the various Creative Commons licences).","Skills"
148,3,3,"Español","Puede elegir la estrategia más adecuada, incluida la concesión de licencias, para el propósito de compartir y proteger la propia creación original (por ejemplo, registrándola en un sistema opcional de depósito de derechos de autor; eligiendo licencias abiertas como Creative Commons).","Habilidades"
